Date,Team,Sum_Safety Score,Sum_D Line Score,Sum_Linebacker Score,Sum_Cornerback Score
01/02/2000,CAR,0.478142795602993,0.368695210131265,0.655120395185242,0.715974642828601
01/02/2000,CHI,9.27896561936587e-02,0.518515718360601,0.184009653027702,0.295091855255253
01/02/2000,CIN,0.194639208800107,0.545481077973777,0.308788983073793,0.381280625305277
01/02/2000,CLT,6.49527593355611e-02,0.162035092477924,9.31885984583682e-02,0.173583444267796
01/02/2000,CRD,0.359478881646677,0.803688926372107,0.116769927303429,0.252160198388711
01/02/2000,DAL,0.220513466562765,0.362587918006971,0.119137471192464,0.267987182330803
01/02/2000,DEN,0.29001264460224,0.556314018589471,0.678852527975823,0.730641686392868
01/02/2000,DET,0.350101925903571,0.807715454453304,0.173402760549689,0.217443509535152
01/02/2000,GNB,0.225157875390419,0.487805742692445,0.256945743135997,0.87151476567925
01/02/2000,JAX,6.76345290677754e-02,0.336606124064472,0.242658063141139,0.305407071480309
01/02/2000,KAN,0.591953083561022,0.79721938460243,0.411833130765805,1.24304906248686
01/02/2000,MIA,0.102068621813025,0.305351285511954,0.119137471192464,0.379749264820589
01/02/2000,MIN,0.276086370425508,0.871799124306916,0.210573939245376,0.470775547735122
01/02/2000,NOR,0.19362462158396,0.600505407447087,0.52806164818645,0.359095490151827
01/02/2000,NWE,0.505878802607639,0.449305788819114,0.424002710788346,0.53759964948622
01/02/2000,NYG,0.317728462377502,0.117843703620309,0.212833464503878,0.458326018941504
01/02/2000,NYJ,9.27896561936587e-02,0.243061528305782,0.254645500141819,0.305407071480309
01/02/2000,OTI,0.296488761406556,0.549376067076364,0.254645500141819,0.260375166401694
01/02/2000,PHI,0.450936891293873,0.364800221028678,0.296376447090186,0.262475414613766
01/02/2000,PIT,0.491648220866246,0.294079642109945,0.308910789499044,0.234801853961931
01/02/2000,RAI,0.129905518671122,0.210121470438127,0.35756784140858,0.305163640069863
01/02/2000,RAM,0.239071397801496,0.269950434778026,0.456520105145827,0.575251070612738
01/02/2000,RAV,0.215878909771053,0.421509769817126,0.250390016877073,0.27069038262675
01/02/2000,SDG,0.114029357164605,0.687942711081483,0.479033345934946,0.509926088834385
01/02/2000,SEA,0.555851808299705,0.521447454204561,0.204979489592406,0.121508410987457
01/02/2000,TAM,0.11134758743239,0.460993289361133,0.179889978733213,0.340123760333868
01/02/2000,WAS,0.141866254022702,0.505600535358758,0.269358279119604,0.138866755414237
01/02/2005,ATL,0.120626553051756,0.577455349348547,8.43338363858101e-02,0.51310425251779
01/02/2005,BUF,0.176300346767951,0.745050337832147,0.3937520207379,1.20922854152217
01/02/2005,CAR,9.27896561936587e-02,0.632067409807311,0.468959356320105,0.173583444267796
01/02/2005,CHI,0.206599944151687,0.302399237255946,0.149713413074094,0.839003692162906
01/02/2005,CIN,0.388044761177492,0.710577966931219,0.351642523608498,1.00156360099663
01/02/2005,CLE,0.194639208800107,0.976574738643518,0.165055393330176,0.148010131828033
01/02/2005,CLT,0.129905518671122,0.683916183000286,9.0821054569334e-02,0.323450392897455
01/02/2005,CRD,0.282565386959535,0.904607643195962,0.138599125743035,0.226586885948948
01/02/2005,DAL,0.209500783090478,0.346174768973552,0.367803148003805,0.234801853961931
01/02/2005,DEN,9.5471425925873e-02,0.261686980360908,0.206346246320354,0.554714562502553
01/02/2005,DET,0.123308322783971,0.355213796941806,0.297167300889688,0.243945230375727
01/02/2005,GNB,0.391849445443034,1.10181287574104,0.186377196916736,0.363922280878497
01/02/2005,HTX,0.373392404057754,0.537557027555736,0.494814212968672,0.445202235295359
01/02/2005,JAX,0.345555507199656,0.290184653007357,0.221580207945903,0.367553889575257
01/02/2005,KAN,0.405775719619766,0.314501540046768,0.145086343926559,0.362844365407165
01/02/2005,MIA,0.369705899145336,0.872065663290524,0.222932962128845,0.243945230375727
01/02/2005,MIN,4.63948280968293e-02,0.54553721870266,0.27760037547128,0.381280625305277
01/02/2005,NOR,0.227741654998894,1.02857895135261,7.13594000187624e-02,0.174511852668609
01/02/2005,NWE,0.222476105658205,0.279878796098233,0.44432372721382,0.182726820681592
01/02/2005,NYG,0.384414939565984,0.786690019668978,0.302548461044289,0.191870197095389
01/02/2005,NYJ,0.229792432182131,0.798318846247857,0.320025076830104,0.734378662214771
01/02/2005,OTI,0.24001944968079,0.447075706619615,0.396545656040119,0.471703956135935
01/02/2005,PHI,0.292573335251619,2.94609259050771e-02,0.326553012749304,0.235730262362744
01/02/2005,PIT,0.278768140157722,8.83827777152314e-02,0.237551389480282,0.589906214743571
01/02/2005,RAI,0.354048806845394,0.290184653007357,0.435482967686267,0.287805295643083
01/02/2005,RAM,0.230740484061424,0.947417388420684,0.353800134135947,0.469603707923862
01/02/2005,RAV,0.306486857662696,0.308810105062483,0.528623548569891,0.434284066986429
01/02/2005,SDG,0.275968191072384,0.413302456128891,0.195123940358761,0.288048727053529
01/02/2005,SEA,0.276305439632084,0.301983380115937,0.390058437856595,0.419628922855596
01/02/2005,SFO,0.148463449909854,0.467103114719684,0.216445743945322,0.4104855464418
01/02/2005,TAM,0.540825708548741,0.31102240808419,0.17566228580819,0.685841313291265
01/02/2005,WAS,0.123308322783971,0.485233723259612,0.169421763778686,0.355707312865514
01/02/2011,ATL,0.386082849887887,0.590538812497609,0.10853057871445,0.366625481174444
01/02/2011,BUF,0.301123318198267,0.539502919515655,0.399378600780942,0.138866755414237
01/02/2011,CAR,0.129905518671122,8.83827777152314e-02,0.289381834053617,0.182726820681592
01/02/2011,CHI,9.27896561936587e-02,0.665098303750957,0.174176825133353,0.279833759040546
01/02/2011,CIN,0.72494027134694,0.488122477987588,0.236522811979472,0.113293442974474
01/02/2011,CLE,0.321666219089218,0.352051336313462,0.241416550857626,0.28687688724227
01/02/2011,CLT,6.49527593355611e-02,0.431623199532046,0.209958525761798,0.252160198388711
01/02/2011,CRD,0.144548023754917,0.381362816140318,0.28706780326472,0.209228541522168
01/02/2011,DAL,0.275968191072384,0.456209030867503,0.811447134010323,0.811468195796375
01/02/2011,DEN,0.657524811485741,0.370869215562791,0.599790466449407,0.694509726317603
01/02/2011,DET,0.368538778059467,0.410464025634269,0.385396836755262,5.20750332803388e-02
01/02/2011,GNB,0.296478909370613,0.311227930930384,0.805030654740838,0.627326103893077
01/02/2011,HTX,0.627104135019168,0.814004340651058,0.243030003739594,0.344557612579572
01/02/2011,JAX,0.241034036896937,0.290184653007357,0.238274942384927,0.225658477548135
01/02/2011,KAN,0.207636861924613,0.500095853112579,0.719019167056567,0.165368476254813
01/02/2011,MIA,0.129905518671122,0.496654876700752,0.375161884875704,0.200085165108372
01/02/2011,MIN,0.194639208800107,0.681549750374557,0.268188022674188,0.26951854281549
01/02/2011,NOR,0.102068621813025,0.86190904645928,0.271725823008638,0.381280625305277
01/02/2011,NWE,7.69134946871413e-02,0.639590976950697,0.764163024610615,0.4104855464418
01/02/2011,NYG,0.396496723403918,0.763978142247357,0.381339484754294,0.450714003012395
01/02/2011,NYJ,0.307523775435621,0.236123576792675,0.711751142675305,0.730641686392868
01/02/2011,OTI,0.227839645122633,0.427239424313071,0.190272896396501,0.496105428764438
01/02/2011,PHI,0.18248173479873,0.381362816140318,0.219340656264,0.215912149050464
01/02/2011,PIT,0.423286850453147,0.528196438727107,0.436739739261616,0.382452465116536
01/02/2011,RAI,0.601949007893285,1.19966009593436,0.634973503901975,0.408954185957112
01/02/2011,RAM,0.102068621813025,0.208058613494641,0.381629129482629,0.595186450483595
01/02/2011,RAV,0.391950335296486,0.376013254428458,0.266611332584655,0.515531780891348
01/02/2011,SDG,0.180715834353087,0.138283444695834,0.387872399274829,0.349267136747664
01/02/2011,SEA,5.56737937161952e-02,0.413395761478228,0.130251758523523,0.329205592024938
01/02/2011,SFO,0.41877047301456,0.710273258279249,0.722409356322953,0.441421119528079
01/02/2011,TAM,0.160205116054858,0.209363740025693,0.421269766798403,0.62462290359713
01/02/2011,WAS,0.19362462158396,0.409711042708546,0.236562759132668,0.487530940078027
01/03/2000,ATL,0.148463449909854,8.83827777152314e-02,0.177522434844178,0.433355658585616
01/03/2000,SFO,3.71158624774635e-02,0.334376041864973,0.158568175146653,0.234801853961931
01/03/2004,CAR,6.76345290677754e-02,0.699609899211453,0.256945743135997,0.355707312865514
01/03/2004,DAL,0.292475345127879,0.541036159518314,0.158060780293607,0.173583444267796
01/03/2004,OTI,0.116711126896819,0.458344816787368,0.156200631257618,0.809693403901241
01/03/2004,RAV,0.27618726027896,0.380779733744296,0.270711033302547,0.655602616628786
01/03/2009,ATL,0.226194793163345,0.348726333954906,0.17566228580819,6.94333777071184e-02
01/03/2009,CLT,0.331861053995155,0.901877891916033,0.158060780293607,0.657333268578544
01/03/2009,CRD,0.265675366042707,0.384841948102896,0.418576333363592,0.725035994335905
01/03/2009,SDG,0.344550772019453,0.162035092477924,0.311797885054597,0.400170330216744
01/03/2010,ATL,0.261956678537567,0.564159068514712,0.193391783529904,0.507592484800753
01/03/2010,BUF,0.296478909370613,0.545384170381366,0.177522434844178,0.320990624011955
01/03/2010,CAR,0.341453952833183,0.472677329699509,0.22530050601788,0.287805295643083
01/03/2010,CHI,0.132587288403336,0.559015029649046,0.149206018221049,0.349267136747665
01/03/2010,CIN,0.102068621813025,0.195391007485589,0.216445743945322,0.198553804623684
01/03/2010,CLE,0.381568644373176,0.264408445871962,0.658584094583877,0.479918924148918
01/03/2010,CLT,4.63948280968293e-02,0.147304629525386,0.295307151853699,0.38949559331826
01/03/2010,CRD,0.161242033827784,2.94609259050771e-02,3.24360909176193e-02,0.314550447894105
01/03/2010,DAL,0.190942851851746,9.66640752710513e-02,0.589597508571105,0.235730262362744
01/03/2010,DEN,0.176081277561375,0.117843703620309,0.247129704457485,0.551452550068109
01/03/2010,DET,0.401042414301997,0.864554058829402,0.222932962128845,0.209228541522168
01/03/2010,GNB,0.722577732868918,0.11139453822359,0.608531593575505,0.542309173654313
01/03/2010,HTX,0.199273765591819,0.379299959196832,0.239344237621414,0.503717444693547
01/03/2010,JAX,0.26909000296161,0.462525602394406,0.255369053046465,0.218615349346411
01/03/2010,KAN,8.35106905742928e-02,0.251342825861602,0.975706816566593,0.801837956561686
01/03/2010,MIA,0.614030822327702,0.562950849576071,0.30991776244201,0.527284433261164
01/03/2010,MIN,0.185360243180741,0.442025964033583,0.320025076830104,0.500179760336714
01/03/2010,NOR,8.35106905742928e-02,0.234438357477538,0.321384016794926,0.381280625305277
01/03/2010,NWE,0.345686438318436,0.520005977247278,0.445072548103929,0.444273826894546
01/03/2010,NYG,0.30207137007756,0.386656301084205,0.252264168458066,0.243016821974914
01/03/2010,NYJ,0.569401894676515,0.13036186355114,0.294683800816461,0.227758725760207
01/03/2010,OTI,0.700122392780757,0.503970387763687,0.343714424305698,0.218371917935965
01/03/2010,PHI,0.231755071277571,0.533829263709162,0.43441367244978,0.279833759040546
01/03/2010,PIT,0.199273765591819,0.216532338244665,0.656423299695666,0.498449108386957
01/03/2010,RAI,0.358568165658585,0.281561482179113,0.432950933114238,7.85767541209147e-02
01/03/2010,RAM,0.486185932875759,0.561985063083187,0.629949025053993,0.599652543241241
01/03/2010,RAV,0.234436841009785,0.314309112852565,0.449673457892987,0.373065657292293
01/03/2010,SDG,0.305767727025922,1.47304629525386e-02,0.225955866654655,0.215912149050464
01/03/2010,SEA,0.328960215056365,0.315408716537423,0.321925943601769,0.156225099841016
01/03/2010,SFO,0.400212541775828,0.683873137923393,0.481137668770694,0.233270493477244
01/03/2010,TAM,0.487104701892043,0.577192526412221,0.400231422158298,0.243945230375727
01/03/2010,WAS,0.212182552822692,0.352243763507665,0.33485966223314,0.401098738617557
01/03/2015,CAR,0.134321006256258,0.585544219710164,0.45038485398416,0.533365088705586
01/03/2015,CRD,0.340224150327949,0.3448696424425,0.429597160441317,0.566710646282816
01/03/2015,PIT,0.216915827543979,0.270875454407383,0.453813876346555,0.165368476254813
01/03/2015,RAV,0.269590064391808,0.5485597266617,0.93850090240778,0.338951920522609
01/03/2016,ATL,0.114029357164605,0.224813635800484,0.260631509254177,0.234801853961931
01/03/2016,BUF,0.495565788348577,0.49699421673892,0.541137716285623,0.419628922855596
01/03/2016,CAR,0.129686449464546,0.474131902308782,0.455011923131695,0.113293442974474
01/03/2016,CHI,0.189078930685881,0.142687596287768,0.513313060989288,0.459857379426191
01/03/2016,CIN,0.327226497203444,0.465470433890356,0.61898433448791,0.218371917935965
01/03/2016,CLE,0.229792432182131,8.83827777152314e-02,0.416798480197723,0.208300133121355
01/03/2016,CLT,0.210318631656827,0.328890129726882,0.537883020181963,0.390424001719073
01/03/2016,CRD,0.185579312387317,0.266980465304795,0.395766321339498,0.521678741204201
01/03/2016,DAL,0.318546310943851,0.35315093999832,0.376590609181507,0.320062215611142
01/03/2016,DEN,0.227839645122633,0.450739970937818,0.531436519734116,0.253088606789524
01/03/2016,DET,0.296478909370613,0.525355538959138,0.465015438149069,0.182726820681592
01/03/2016,GNB,0.373510583410878,0.29205508275664,0.515660631301724,0.330377431836197
01/03/2016,HTX,0.297426961249906,1.66072983843643,1.0625688363627,0.489990708963527
01/03/2016,JAX,0.222695174864781,0.562591133164945,0.585559613222677,0.539605973358366
01/03/2016,KAN,0.875058879813042,0.510779205610622,0.551425542714332,0.778482158892573
01/03/2016,MIA,0.132587288403336,0.820170242777583,0.22817544475996,0.113293442974474
01/03/2016,MIN,0.40146337545685,1.02677421970204,0.68742721763015,0.383983825601224
01/03/2016,NOR,6.49527593355611e-02,0.888515976944398,0.162815841648273,0.173583444267796
01/03/2016,NWE,0.262273737867883,0.340632780067488,0.304669308779303,0.104150066560678
01/03/2016,NYG,0.11134758743239,0.749094773012955,0.396681465010376,0.200085165108372
01/03/2016,NYJ,0.132587288403336,0.77195962067735,0.563744618444604,0.253088606789524
01/03/2016,OTI,0.282565386959535,8.83827777152314e-02,0.466394351690489,0.267987182330803
01/03/2016,PHI,0.307653978748565,0.361812408416745,0.45131834025039,0.225658477548135
01/03/2016,PIT,0.48908677181455,0.477081417330533,0.890836265064011,0.979495732401757
01/03/2016,RAI,0.254947559308014,0.784208836312136,0.303782511280343,0.638487703612453
01/03/2016,RAM,0.299389600345346,0.844998506558795,0.199351633283784,0.554864069573073
01/03/2016,RAV,0.114029357164605,0.515751271733564,0.425610893553358,0.353700988993368
01/03/2016,SDG,0.208552731211184,0.134406298731948,0.563399191920293,0.743290506651555
01/03/2016,SEA,0.143599971875623,0.697162187879559,0.154468474428761,0.534094205641329
01/03/2016,SFO,0.360207864319394,8.83827777152314e-02,0.662899607154398,0.623694495196317
01/03/2016,TAM,0.437328404253292,0.392198289990269,0.653902811421568,0.318984300139809
01/03/2016,WAS,0.11134758743239,0.221881899956525,0.692986881670901,0.659108060473677
01/04/2003,ATL,0.529901163164251,0.469616460189377,0.251756773605021,0.725964402736718
01/04/2003,CLT,0.167021381148586,0.511159376473228,0.16866767277162,0.208300133121355
01/04/2003,GNB,0.304972209016351,0.462525602394406,0.306583963345687,0.505248805178235
01/04/2003,NYJ,0.171436868733721,0.226118762331537,8.67013802748444e-02,0.405776022273707
01/04/2004,CLT,5.56737937161952e-02,0.457098300258545,0.216953138798367,0.660279900284937
01/04/2004,DEN,0.167021381148586,0.379003600274647,0.225807900870925,0.292482579299233
01/04/2004,GNB,0.15774241552922,0.75117794236849,0.125624689375988,0.427843890868579
01/04/2004,SEA,0.151145219642068,0.254312859295743,0.214585594909333,0.40685393774504
01/04/2009,MIA,8.61924603065071e-02,0.262594156851563,0.319651859966069,0.156225099841016
01/04/2009,MIN,0.203699105212897,0.633141811553978,0.342481845566761,0.453417203308342
01/04/2009,PHI,0.451055070646997,0.445770580088563,0.247657072887129,0.341052168734681
01/04/2009,RAV,0.581731219360842,0.244893660464883,0.425083525123714,0.357482104760648
01/04/2014,CLT,0.262273737867883,0.289085049322499,0.52447588281915,0.182726820681592
01/04/2014,KAN,0.579894358085702,0.121738692722896,0.435534950862403,0.787426243841299
01/04/2014,NOR,0.104750391545239,0.496236486326486,0.178029829697224,0.217443509535152
01/04/2014,PHI,0.132587288403336,0.132574166572847,0.51492504237414,0.322765415907089
01/04/2015,CIN,0.189078930685881,0.400646876763012,0.295869052237141,0.322521984496642
01/04/2015,CLT,0.1697031508808,0.494080324033662,0.672575843011276,0.408710754546666
01/04/2015,DAL,0.280514609776299,0.492607908285687,0.43831718869267,0.217443509535152
01/04/2015,DET,0.483504163143545,0.684040427140316,0.216221769130596,0.482821415909934
01/04/2020,BUF,0.458568105224238,0.898946156072074,0.403254326684108,0.423134366700487
01/04/2020,HTX,0.148244380703278,0.362737364085192,0.570034375887547,0.854272510515453
01/04/2020,NWE,9.27896561936587e-03,0.504350558626293,0.478050565828392,0.462560579722138
01/04/2020,OTI,0.252775703041941,0.149136761684487,0.341481058405675,0.63800084079156
01/05/2003,CLE,0.378984864764702,0.383009815943795,0.149713413074094,0.725035994335905
01/05/2003,NYG,0.141866254022702,0.18066054453305,0.256383842752556,0.25333203819997
01/05/2003,PIT,0.311350335696926,0.115631400598602,0.687035303455096,0.572547870316791
01/05/2003,SFO,0.672681114549648,0.231262801197203,0.622137398859445,0.28687688724227
01/05/2008,JAX,0.148463449909854,0.877128295528207,0.436781216338814,0.575494502023184
01/05/2008,PIT,6.49527593355611e-02,0.340483333989267,0.651188633827678,0.218615349346411
01/05/2008,SEA,0.221461518442058,0.614607195574843,0.717927150480785,0.411413954842613
01/05/2008,WAS,0.333594771848076,0.159822789456217,9.96758166418921e-02,0.450714003012395
01/05/2013,CIN,0.402057001518144,0.273429630701514,0.116769927303429,0.584068990709596
01/05/2013,GNB,0.185360243180741,0.170316390033744,0.655125051043119,0.567639054683629
01/05/2013,HTX,0.147229793487131,0.528137828724877,0.270994453340867,0.454345611709155
01/05/2013,MIN,0.317728462377502,0.77134880310888,0.19698408939475,0.138866755414237
01/05/2014,CIN,5.56737937161952e-02,0.296441391209873,0.267365423591721,0.173583444267796
01/05/2014,GNB,8.35106905742928e-02,0.310264677671756,0.384645493510893,0.730398254982422
01/05/2014,SDG,0.188261082119532,0.462389251968176,0.735063609859245,0.340123760333868
01/05/2014,SFO,0.11134758743239,0.291657068755332,0.803766938042089,0.130651787401254
01/05/2019,CLT,0.178982116500166,0.515371100870959,0.208098376725809,0.530462596944569
01/05/2019,DAL,5.56737937161952e-02,0.642048245652417,0.169175067624666,0.182726820681592
01/05/2019,HTX,0.237337679948575,0.518589702228186,0.27823301476876,0.30423523166905
01/05/2019,SEA,0.139184484290488,0.467682736912063,0.554104335889545,0.296020263656066
01/05/2020,MIN,0.362379720585467,0.888529072596388,0.138599125743035,0.235730262362744
01/05/2020,NOR,0.15774241552922,0.883916864924003,0.369669482821673,0.672685289133178
01/05/2020,PHI,0.700223252037726,0.477499807704799,0.256639827166819,0.355707312865514
01/05/2020,SEA,0.529898991240374,0.914396051846865,0.487723617324509,8.6791722133898e-02
01/06/2001,MIA,0.132587288403336,0.39108559065342,0.317629742601345,6.94333777071184e-02
01/06/2001,MIN,6.49527593355611e-02,0.445826656856536,0.413213675288472,0.436987267282376
01/06/2001,NOR,0.11134758743239,0.411923345730253,0.166915542366165,0.336342644566589
01/06/2001,RAI,0.259372898929092,0.318396529149356,5.83849636517147e-02,0.862465313605381
01/06/2002,ATL,0.500616152996662,0.59356745593398,0.171035216660654,0.677638244711716
01/06/2002,BUF,0.550222853521231,0.388153854809461,0.283086806493717,6.94333777071184e-02
01/06/2002,CAR,0.438126094186739,0.447511876171673,0.459172315161862,0.208300133121355
01/06/2002,CHI,0.331760164141703,0.518098382877541,0.578166545513508,0.547820941371349
