Date,Team,Sum_Rec Score
01/01/17,CIN,0.844825828605853
01/01/17,CLE,1.07709875574865
01/01/17,CLT,1.20513414960713
01/01/17,CRD,1.35893633603132
01/01/17,DAL,0.650819799841296
01/01/17,DEN,0.774881156581973
01/01/17,DET,1.28570823505289
01/01/17,GNB,1.39497233594365
01/01/17,HTX,1.02098562728452
01/01/17,JAX,1.07165097040281
01/01/17,KAN,1.08020112938173
01/01/17,MIA,0.987487042013103
01/01/17,MIN,1.1575805086391
01/01/17,NOR,1.27369559855123
01/01/17,NWE,1.3366857108886
01/01/17,NYG,0.64917622937665
01/01/17,NYJ,0.886590237372738
01/01/17,OTI,0.642203200973348
01/01/17,PHI,1.09301707988644
01/01/17,PIT,1.16836689212321
01/01/17,RAI,0.683766278294911
01/01/17,RAM,1.0162396831868
01/01/17,RAV,1.08329616519729
01/01/17,SDG,1.22089921565742
01/01/17,SEA,0.994114621083204
01/01/17,SFO,0.693084530093419
01/01/17,TAM,0.809925551537853
01/01/17,WAS,0.988587543673971
01/02/05,ATL,0.822649169487249
01/02/05,BUF,0.560801711240359
01/02/05,CAR,1.13152938058993
01/02/05,CHI,0.671910611855495
01/02/05,CIN,0.600702851566071
01/02/05,CLE,1.13690691188641
01/02/05,CLT,0.699259861036105
01/02/05,CRD,0.515473352195805
01/02/05,DAL,1.00260385452994
01/02/05,DEN,0.897529878944352
01/02/05,DET,1.35107868978334
01/02/05,GNB,1.07285675897895
01/02/05,HTX,0.590516648257584
01/02/05,JAX,0.536471831654691
01/02/05,KAN,1.31117754945763
01/02/05,MIA,0.767237693953678
01/02/05,MIN,1.14918360774768
01/02/05,NOR,0.653537979300526
01/02/05,NWE,1.01872351011304
01/02/05,NYG,0.818318740454531
01/02/05,NYJ,0.780731502632867
01/02/05,OTI,0.772242269186133
01/02/05,PHI,1.03963517137346
01/02/05,PIT,0.479407747642448
01/02/05,RAI,0.497039794108651
01/02/05,RAM,1.48419052698817
01/02/05,RAV,0.633612494771684
01/02/05,SDG,0.89899801062996
01/02/05,SEA,0.881931111473484
01/02/05,SFO,0.763077275475123
01/02/05,TAM,0.726389310054597
01/02/05,WAS,0.886322466038388
01/02/11,ATL,1.0778263013455
01/02/11,BUF,0.403317349316908
01/02/11,CAR,0.800235957739861
01/02/11,CHI,0.662145437968856
01/02/11,CIN,1.18344867177415
01/02/11,CLE,0.929625158354653
01/02/11,CLT,1.11650490062841
01/02/11,CRD,1.06773243059232
01/02/11,DAL,0.458089711516644
01/02/11,DEN,0.838874009800029
01/02/11,DET,1.09344182128303
01/02/11,GNB,0.777769346595366
01/02/11,HTX,0.789576939676959
01/02/11,JAX,0.676898434621284
01/02/11,KAN,0.49370839398187
01/02/11,MIA,0.765221167425008
01/02/11,MIN,0.589319999881069
01/02/11,NOR,0.915749253411822
01/02/11,NWE,1.10396586165767
01/02/11,NYG,0.763599777651902
01/02/11,NYJ,0.52472145213054
01/02/11,OTI,1.27210010144441
01/02/11,PHI,0.730461296270143
01/02/11,PIT,1.2109899238829
01/02/11,RAI,0.663074315011021
01/02/11,RAM,0.613254742711172
01/02/11,RAV,0.444485289882907
01/02/11,SDG,0.92679407971311
01/02/11,SEA,0.778663190771629
01/02/11,SFO,0.875164740554787
01/02/11,TAM,0.94524610651706
01/02/11,WAS,1.17018208720656
01/03/04,CAR,0.793214855978736
01/03/04,DAL,0.625355999793399
01/03/04,OTI,0.567130300270542
01/03/04,RAV,0.822180066707577
01/03/09,ATL,1.0155325158994
01/03/09,CLT,0.999041518316808
01/03/09,CRD,1.00039142478082
01/03/09,SDG,0.81851996971426
01/03/10,ATL,0.948182369888277
01/03/10,BUF,0.741356678644268
01/03/10,CAR,0.635629021300355
01/03/10,CHI,1.22680306329101
01/03/10,CIN,0.113125427143806
01/03/10,CLE,0.275894987808423
01/03/10,CLT,0.598957808346493
01/03/10,CRD,0.727781861651558
01/03/10,DAL,1.13459300938236
01/03/10,DEN,1.43746418812178
01/03/10,DET,1.02788850382405
01/03/10,GNB,0.941611902190027
01/03/10,HTX,1.18777358645002
01/03/10,JAX,0.931421986906797
01/03/10,KAN,0.772168303162026
01/03/10,MIA,0.898844752542462
01/03/10,MIN,1.43930537805701
01/03/10,NOR,0.406253612688125
01/03/10,NWE,0.935730235247975
01/03/10,NYG,0.632657725063236
01/03/10,NYJ,0.355920678411117
01/03/10,OTI,0.641006552596833
01/03/10,PHI,0.720954565200676
01/03/10,PIT,0.935809629496957
01/03/10,RAI,1.0633280355355
01/03/10,RAM,0.41589142115355
01/03/10,RAV,0.394152355605898
01/03/10,SDG,1.24059586201011
01/03/10,SEA,0.690046793967271
01/03/10,SFO,0.72170429148906
01/03/10,TAM,0.677971429551328
01/03/10,WAS,1.1026031030193
01/03/15,CAR,0.788182774015458
01/03/15,CRD,0.435469842284652
01/03/15,PIT,1.33129522523217
01/03/15,RAV,0.903056956353585
01/03/16,ATL,1.21840987437433
01/03/16,BUF,0.670047343414322
01/03/16,CAR,0.976035652528869
01/03/16,CHI,0.945399364604558
01/03/16,CIN,0.789255768945502
01/03/16,CLE,0.863746856003884
01/03/16,CLT,0.887611446970215
01/03/16,CRD,0.858995397549318
01/03/16,DAL,1.60103154843261
01/03/16,DEN,0.863129923361589
01/03/16,DET,1.31422281171885
01/03/16,GNB,1.06681269374978
01/03/16,HTX,0.975605482907403
01/03/16,JAX,0.706784996257212
01/03/16,KAN,0.701060401562992
01/03/16,MIA,1.2096141247526
01/03/16,MIN,0.341150929292023
01/03/16,NOR,1.7088145632778
01/03/16,NWE,0.401095779368173
01/03/16,NYG,1.18777358645002
01/03/16,NYJ,0.746019516518266
01/03/16,OTI,0.605413762797891
01/03/16,PHI,1.25780316707973
01/03/16,PIT,1.24964263049953
01/03/16,RAI,0.774578352381721
01/03/16,RAM,0.786810686859905
01/03/16,RAV,1.39693536088962
01/03/16,SDG,0.860408031927616
01/03/16,SEA,1.28478317217106
01/03/16,SFO,1.42383016184702
01/03/16,TAM,1.10913292130921
01/03/16,WAS,1.12570121523058
01/04/03,ATL,0.530966934936998
01/04/03,CLT,0.518090058900104
01/04/03,GNB,0.873266439247713
01/04/03,NYJ,0.991453655181416
01/04/04,CLT,1.50033236326282
01/04/04,DEN,0.792832759715093
01/04/04,GNB,1.08228409579943
01/04/04,SEA,1.02564846515852
01/04/09,MIA,0.938790152065663
01/04/09,MIN,0.581877868698096
01/04/09,PHI,0.996157040278158
01/04/09,RAV,0.417793434435368
01/04/14,CLT,1.65187233032993
01/04/14,KAN,1.45606576103849
01/04/14,NOR,0.855879983424319
01/04/14,PHI,0.899138416543096
01/04/15,CIN,0.580103220837492
01/04/15,CLT,1.23976845772288
01/04/15,DAL,0.956606777510522
01/04/15,DET,1.11892027588739
01/04/20,BUF,1.02771306504502
01/04/20,HTX,0.895758943058491
01/04/20,NWE,0.791942627513574
01/04/20,OTI,0.384115698410166
01/05/03,CLE,1.41544992729029
01/05/03,NYG,1.40557956867398
01/05/03,PIT,1.54095933293524
01/05/03,SFO,1.33357400873835
01/05/08,JAX,0.450494322246173
01/05/08,PIT,1.2788275392049
01/05/08,SEA,0.80903170736159
01/05/08,WAS,1.18791399236316
01/05/13,CIN,0.426230882549535
01/05/13,GNB,1.06570286357173
01/05/13,HTX,0.984467672418161
01/05/13,MIN,0.54434413245913
01/05/14,CIN,1.27066157439982
01/05/14,GNB,0.674728650005116
01/05/14,SDG,0.56631413409313
01/05/14,SFO,0.792845611889455
01/05/19,CLT,0.945451149937125
01/05/19,DAL,1.16330510333332
01/05/19,HTX,1.02641123193883
01/05/19,SEA,0.677293571376848
01/05/20,MIN,0.835008869386647
01/05/20,NOR,0.995876416769446
01/05/20,PHI,0.546530669541964
01/05/20,SEA,0.88355411531113
01/06/01,MIA,0.61995628780538
01/06/01,MIN,1.02321262545813
01/06/01,NOR,1.19137275791115
01/06/01,RAI,0.540732108823637
01/06/02,ATL,0.525365891503658
01/06/02,BUF,0.804525839549834
01/06/02,CAR,0.519532297919429
01/06/02,CHI,0.672111943300816
01/06/02,CIN,1.10664358002612
01/06/02,CLE,0.47470054838537
01/06/02,CLT,0.847069579246129
01/06/02,CRD,0.466684129693052
01/06/02,DAL,0.473832596875391
01/06/02,DEN,0.617668277967616
01/06/02,DET,1.22203493850175
01/06/02,GNB,0.935441999472216
01/06/02,JAX,0.851422188970387
01/06/02,KAN,0.85501203191434
01/06/02,MIA,0.442350538132641
01/06/02,NOR,0.577665664886973
01/06/02,NWE,0.778995599612908
01/06/02,NYG,1.39790478515453
01/06/02,NYJ,0.786539203550812
01/06/02,OTI,0.976609940038215
01/06/02,PHI,0.774039097738277
01/06/02,PIT,0.584069834005804
01/06/02,RAI,0.836744772406606
01/06/02,RAM,1.14833783692924
01/06/02,SEA,0.956926334177439
01/06/02,SFO,1.05858200530581
01/06/02,TAM,0.720827199779462
01/06/02,WAS,0.696379094972198
01/06/07,CLT,1.10407494667965
01/06/07,DAL,0.65749545226922
01/06/07,KAN,0.496640945378343
01/06/07,SEA,0.845817433562303
01/06/08,NYG,0.901359986491831
01/06/08,OTI,0.557368838358647
01/06/08,SDG,1.18500523572276
01/06/08,TAM,0.860284378481145
01/06/13,CLT,1.05558310015227
01/06/13,RAV,0.835018009586266
01/06/13,SEA,0.673860698495137
01/06/13,WAS,0.624597047173429
01/06/18,ATL,0.882930140379421
01/06/18,KAN,1.06614607368512
01/06/18,OTI,0.885147998353413
01/06/18,RAM,1.90328969482203
01/06/19,CHI,1.0270869922031
01/06/19,PHI,1.40095004741575
01/06/19,RAV,0.694881358645563
01/06/19,SDG,0.664634779251941
01/07/01,NYG,0.433405242398157
01/07/01,OTI,0.787104350860539
01/07/01,PHI,0.769893333816183
01/07/01,RAV,0.277043562827115
01/07/02,MIN,0.434273193908137
01/07/02,RAV,0.438638655806757
01/07/06,JAX,0.863479084669534
01/07/06,NWE,0.847640154780731
01/07/06,TAM,0.81310740555188
01/07/06,WAS,0.219281537859055
01/07/07,NWE,0.92586901683128
01/07/07,NYG,0.692711574029395
01/07/07,NYJ,0.991472021712621
01/07/07,PHI,0.64919841006819
01/07/12,CIN,0.891166257048266
01/07/12,DET,1.4398833775411
01/07/12,HTX,0.585270194357063
01/07/12,NOR,1.60551152357808
01/07/17,DET,0.678791307703484
01/07/17,HTX,0.641756278885217
01/07/17,RAI,0.734483406745766
01/07/17,SEA,0.988061329522449
01/07/18,BUF,0.709172864785367
01/07/18,CAR,1.31472313320409
01/07/18,JAX,0.46615791554153
01/07/18,NOR,1.22508552680226
01/08/05,NYJ,1.06569915159699
01/08/05,RAM,1.02934359501774
01/08/05,SDG,1.17336022924585
01/08/05,SEA,1.21354570505501
01/08/06,CAR,0.62790626660867
01/08/06,CIN,0.989902417272082
01/08/06,NYG,0.391663014322813
01/08/06,PIT,0.77767330206531
01/08/11,CLT,0.802904449776728
01/08/11,NOR,1.80391280719984
01/08/11,NYJ,0.716053560633356
01/08/11,SEA,1.16034676145615
01/08/12,ATL,0.758484589464898
01/08/12,DEN,0.799351253763217
01/08/12,NYG,1.07080148760963
01/08/12,PIT,0.930300918618929
01/08/17,GNB,1.38237237144072
01/08/17,MIA,1.14290680405006
01/08/17,NYG,0.974685746064857
01/08/17,PIT,0.68115871179023
01/09/05,CLT,1.53238870951491
01/09/05,DEN,1.08554905603718
01/09/05,GNB,0.8946103680398
01/09/05,MIN,1.04350574001172
01/09/10,CIN,0.639407343515267
01/09/10,DAL,1.00848552147199
01/09/10,NYJ,0.670350147614574
01/09/10,PHI,1.02450531836471
01/09/11,GNB,0.932797786037093
01/09/11,KAN,0.265950663168003
01/09/11,PHI,0.922284499926611
01/09/11,RAV,1.185182772412
01/09/16,CIN,0.866411636066007
01/09/16,HTX,0.572712874987086
01/09/16,KAN,0.688004374772317
01/09/16,PIT,0.829302641223633
01/10/04,CAR,0.857181816530509
01/10/04,NWE,0.844072390342726
01/10/04,OTI,0.785543886619618
01/10/04,RAM,1.10418013140932
01/10/09,CAR,0.764672772581946
01/10/09,CRD,0.880437087121592
01/10/09,OTI,1.01588329127188
01/10/09,RAV,0.503469855893765
01/10/10,CRD,1.61410975591482
01/10/10,GNB,1.46451606132701
01/10/10,NWE,0.835797528833236
01/10/10,RAV,0.14438778791003
01/10/15,CAR,1.02995681568529
01/10/15,NWE,1.68369612643114
01/10/15,RAV,1.32707379508946
01/10/15,SEA,0.91708240740917
01/10/16,GNB,0.902355303423025
01/10/16,MIN,0.530612345404179
01/10/16,SEA,0.646888219538886
01/10/16,WAS,1.14183380912002
01/11/03,ATL,0.935857600669189
01/11/03,OTI,1.27183233011006
01/11/03,PHI,0.833387479613541
01/11/03,PIT,0.979993125497563
01/11/04,CLT,1.20633079798365
01/11/04,GNB,0.694307071136217
01/11/04,KAN,0.827465265448744
01/11/04,PHI,0.981040227761324
01/11/09,NYG,0.566533832069657
01/11/09,PHI,0.87620270261893
01/11/09,PIT,0.679834697992501
01/11/09,SDG,1.13270013630016
01/11/14,CLT,1.05105676789911
01/11/14,NOR,1.06261334211302
01/11/14,NWE,0.586090072509218
01/11/14,SEA,0.343193348486977
01/11/15,CLT,1.1338913564518
01/11/15,DAL,0.748482965135068
01/11/15,DEN,0.893256749601044
01/11/15,GNB,1.22966536063812
01/11/20,MIN,0.690761487389753
01/11/20,OTI,0.523722423224603
01/11/20,RAV,1.29090661559558
01/11/20,SFO,0.661785334079193
01/12/02,NYJ,1.11094821857815
01/12/02,PHI,0.747882784959438
01/12/02,RAI,1.10044617057749
01/12/02,TAM,0.770918255388404
01/12/03,NYJ,0.844124175675294
01/12/03,RAI,1.00305991681769
01/12/03,SFO,0.760706159413633
01/12/03,TAM,0.831699649951406
01/12/08,GNB,0.927691738049708
01/12/08,JAX,1.06834175096757
01/12/08,NWE,1.12322862641416
01/12/08,SEA,0.724640554860276
01/12/13,DEN,1.24368167149409
01/12/13,GNB,1.03019869435336
01/12/13,RAV,1.11051414866438
01/12/13,SFO,0.89341914788816
01/12/14,CAR,0.774386161136018
01/12/14,DEN,0.985839759573714
01/12/14,SDG,0.842779697436156
01/12/14,SFO,0.724972963701556
01/12/19,CLT,0.775752820066695
01/12/19,DAL,1.1104532231322
01/12/19,KAN,0.990748188090521
01/12/19,RAM,1.29253171734343
01/12/20,GNB,0.877679974504157
01/12/20,HTX,1.38288944539262
01/12/20,KAN,1.35701757028283
01/12/20,SEA,0.985102885459692
01/13/02,GNB,1.03767957037698
01/13/02,MIA,0.477636811756587
01/13/02,RAV,0.52949880325139
01/13/02,SFO,0.911970931196909
01/13/07,CLT,0.589026335880435
01/13/07,NOR,0.849752725839457
01/13/07,PHI,0.693812075690262
01/13/07,RAV,0.5759924897813
01/13/08,CLT,1.5595829843579
01/13/08,DAL,0.797824294455626
01/13/08,NYG,0.67259389825485
01/13/08,SDG,1.31886518515144
01/13/13,ATL,1.16124431760716
01/13/13,HTX,1.4067227154678
01/13/13,NWE,1.25561662999689
01/13/13,SEA,1.29298406765644
01/13/18,ATL,0.848604150820766
01/13/18,NWE,1.49158297074878
01/13/18,OTI,0.963053591762302
01/13/18,PHI,0.962702714204226
01/13/19,NOR,1.16596988339544
01/13/19,NWE,1.31675641219943
01/13/19,PHI,0.845693780115833
01/13/19,SDG,1.25972736105308
01/14/01,MIN,0.351235659845579
01/14/01,NYG,1.57933684426803
01/14/01,RAI,0.643891030635483
01/14/01,RAV,0.502576011717502
01/14/06,DEN,0.687136423262338
01/14/06,NWE,0.988088836253272
01/14/06,SEA,0.698790758256433
01/14/06,WAS,0.800503729074211
01/14/07,CHI,0.883873671978047
01/14/07,NWE,1.08990166576144
01/14/07,SDG,0.63453384567877
01/14/07,SEA,0.667975319578341
01/14/12,DEN,0.420857063227799
01/14/12,NOR,1.84162741044272
01/14/12,NWE,1.57909125362522
01/14/12,SFO,1.10903316480441
01/14/17,ATL,1.34399114813318
01/14/17,HTX,0.789743238256378
01/14/17,NWE,0.983784299886838
01/14/17,SEA,0.813713013952384
01/14/18,JAX,0.744976126229248
01/14/18,MIN,1.02766127971245
01/14/18,NOR,1.26488519437304
01/14/18,PIT,1.8730393173217
01/15/05,ATL,0.503390563830375
01/15/05,NYJ,0.734728997388576
01/15/05,PIT,0.782085121071623
01/15/05,RAM,1.08612334354653
01/15/06,CAR,1.18525464052591
01/15/06,CHI,0.752418257412221
01/15/06,CLT,0.931322128216406
01/15/06,PIT,0.703651215601009
01/15/11,ATL,0.752686028746572
01/15/11,GNB,1.43198147209563
01/15/11,PIT,0.888185734479561
01/15/11,RAV,0.595201666823121
01/15/12,GNB,1.11608387120656
01/15/12,HTX,0.676774781174813
01/15/12,NYG,1.17723822183359
01/15/12,RAV,0.716378545525148
01/15/17,DAL,1.20470940821054
01/15/17,GNB,1.30495795931745
01/15/17,KAN,0.736346675186939
01/15/17,PIT,0.716001775300789
01/16/05,CLT,0.996506201586102
01/16/05,MIN,1.01820262200081
01/16/05,NWE,0.674180255162054
01/16/05,PHI,1.04131748667875
01/16/10,CLT,1.1832548664639
01/16/10,CRD,0.88927709594081
01/16/10,NOR,1.12400795734357
01/16/10,RAV,0.706683523502281
01/16/11,CHI,0.853693446341486
01/16/11,NWE,1.79978742158719
01/16/11,NYJ,0.816377794014507
01/16/11,SEA,1.15902274765842
01/16/16,CRD,1.28015155300263
01/16/16,GNB,1.02320348525852
01/16/16,KAN,1.05400978373699
01/16/16,NWE,1.21666111918001
01/17/10,DAL,0.748425751577625
01/17/10,MIN,0.971306374765844
01/17/10,NYJ,0.576947259489749
01/17/10,SDG,1.05180106596262
01/17/16,CAR,0.724424568858493
01/17/16,DEN,0.780262399853195
01/17/16,PIT,0.920882808130031
01/17/16,SEA,1.43198147209563
01/18/04,CAR,0.410667147944569
01/18/04,CLT,0.932842045234582
01/18/04,NWE,0.956955938818466
01/18/04,PHI,0.595995652308993
01/18/09,CRD,1.15070895299073
01/18/09,PHI,1.3382331346376
01/18/09,PIT,0.745345370318529
01/18/09,RAV,0.466530871605554
01/18/15,CLT,0.454876536611459
01/18/15,GNB,0.754907598695307
01/18/15,NWE,1.05961996736995
01/18/15,SEA,0.791973948404732
01/19/02,CHI,0.2990762923754
01/19/02,NWE,1.16462368890617
01/19/02,PHI,1.07416249237744
01/19/02,RAI,0.698268256079655
01/19/03,OTI,0.816499731210846
01/19/03,PHI,0.957648451549408
01/19/03,RAI,1.2584255279469
01/19/03,TAM,0.804741825551617
01/19/14,DEN,1.47328049005759
01/19/14,NWE,1.03137687401308
01/19/14,SEA,0.69981196785391
01/19/14,SFO,0.603945631112283
01/19/20,GNB,1.29954539515507
01/19/20,KAN,1.15155472380917
01/19/20,OTI,0.961190323321129
01/19/20,SFO,0.230488950765019
01/20/02,GNB,1.09560789392446
01/20/02,PIT,0.574457918206663
01/20/02,RAM,0.80085831860703
01/20/02,RAV,0.556589507429236
01/20/08,GNB,0.842753804769872
01/20/08,NWE,0.916077950278358
01/20/08,NYG,0.825642544230316
01/20/08,SDG,1.07822886205055
01/20/13,ATL,1.51024536701208
01/20/13,NWE,1.23591455541932
01/20/13,RAV,1.08430814846318
01/20/13,SFO,0.77954399445597
01/20/19,KAN,0.979849007609684
01/20/19,NOR,1.03941547339693
01/20/19,NWE,1.29868115561984
01/20/19,RAM,2.16603632328447
01/21/07,CHI,0.507580586949957
01/21/07,CLT,1.25138595746897
01/21/07,NOR,1.16342875677979
01/21/07,NWE,0.854284486317497
01/21/18,JAX,1.04831640774834
01/21/18,MIN,1.12921004986101
01/21/18,NWE,1.20131708255157
01/21/18,PHI,1.47303489941478
01/22/06,CAR,0.643172625238258
01/22/06,DEN,0.739511776734301
01/22/06,PIT,1.05053426572233
01/22/06,SEA,0.880016057699744
01/22/12,NWE,0.891524558555829
01/22/12,NYG,1.30569854540622
01/22/12,RAV,1.05705666006276
01/22/12,SFO,0.626535895703249
01/22/17,ATL,1.54576800494725
01/22/17,GNB,1.30503192534156
01/22/17,NWE,1.44363580708972
01/22/17,PIT,1.23984613572173
01/23/05,ATL,0.386952103090992
01/23/05,NWE,0.713863311575779
01/23/05,PHI,0.785566067311158
01/23/05,PIT,0.830231518265798
01/23/11,CHI,0.826839192606831
01/23/11,GNB,0.734983728231005
01/23/11,NYJ,0.932570561925488
01/23/11,PIT,0.470373831327396
01/24/10,CLT,1.38688195122722
01/24/10,MIN,1.16801601456514
01/24/10,NOR,0.833164069662271
01/24/10,NYJ,1.23397903720417
01/24/16,CAR,0.998476371007081
01/24/16,CRD,0.951249710655452
01/24/16,DEN,0.762652534078532
01/24/16,NWE,1.07249302924651
01/26/03,RAI,0.972065327385813
01/26/03,TAM,0.944008910917801
01/27/02,NWE,0.856773827600582
01/27/02,PHI,0.706858962281319
01/27/02,PIT,0.91588033080778
01/27/02,RAM,0.893589158442323
01/28/01,NYG,0.46640350618434
01/28/01,RAV,0.529472910585106
02/01/04,CAR,1.02991417055234
02/01/04,NWE,1.45696331718949
02/01/09,CRD,1.48309373730205
02/01/09,PIT,0.886542164014914
02/01/15,NWE,1.61863237619324
02/01/15,SEA,0.779846798656222
02/02/14,DEN,1.14914857488177
02/02/14,SEA,0.829503972668954
02/03/02,NWE,0.612562229980231
02/03/02,RAM,1.2016900386156
02/03/08,NWE,1.13986906792391
02/03/08,NYG,0.975487257685807
02/03/13,RAV,1.10716989636324
02/03/13,SFO,0.891928835511011
02/03/19,NWE,0.838918268997518
02/03/19,RAM,1.52179441509091
02/04/07,CHI,0.710790542583729
02/04/07,CLT,0.933684104078277
02/04/18,NWE,1.6288848310732
02/04/18,PHI,1.49960852964072
02/05/06,PIT,0.556203510873291
02/05/06,SEA,1.05677974852879
02/05/12,NWE,1.14614587162153
02/05/12,NYG,1.20467808731938
02/05/17,ATL,0.955764718666826
02/05/17,NWE,1.81736768272083
02/06/05,NWE,1.02178713890547
02/06/05,PHI,1.40702551966805
02/06/11,GNB,1.1141392127918
02/06/11,PIT,1.01851846669298
02/07/10,CLT,1.21937015843962
02/07/10,NOR,1.25665459206104
02/07/16,CAR,0.738021464357152
02/07/16,DEN,0.44608078698973
08/01/19,ATL,0.456318775630784
08/01/19,DEN,0.404986812447838
08/02/18,CHI,0.568177402534303
08/02/18,RAV,0.626039286192754
08/03/14,BUF,0.714301093464292
08/03/14,NYG,0.467880778069567
08/03/17,CRD,0.700415860004283
08/03/17,DAL,0.587353160774762
08/04/13,DAL,0.113125427143806
08/04/13,MIA,0.394573385027746
08/05/12,CRD,0.652419008922862
08/05/12,NOR,0.88188303811566
08/07/14,CIN,0.707337205260609
08/07/14,CLT,0.51502271813293
08/07/14,DAL,0.494330754849039
08/07/14,DEN,0.332827994424709
08/07/14,KAN,0.49836380790638
08/07/14,NWE,0.677077585375065
08/07/14,NYJ,0.360273288135375
08/07/14,RAV,0.546709820295745
08/07/14,SDG,0.554735379187682
08/07/14,SEA,0.633385270660079
08/07/14,SFO,0.264661682236176
08/07/14,WAS,0.737674400959411
08/08/13,ATL,0.599413870634243
08/08/13,CIN,0.685869623022051
08/08/13,CLE,0.783702798869985
08/08/13,DEN,0.43403131524007
08/08/13,OTI,0.60235013400546
08/08/13,RAM,0.639241044935848
08/08/13,RAV,0.660457608306721
08/08/13,SDG,0.417241327617563
08/08/13,SEA,0.905424360440331
08/08/13,SFO,0.71278488842086
08/08/13,TAM,0.726609008031123
08/08/13,WAS,0.867813327862587
08/08/14,ATL,0.581430946609964
08/08/14,BUF,0.589447365302283
08/08/14,CAR,0.866714440266259
08/08/14,CHI,1.06069457636453
08/08/14,JAX,0.296319179757964
08/08/14,MIA,0.78800733523642
08/08/14,MIN,0.472262992434852
08/08/14,NOR,0.89094655907174
08/08/14,PHI,0.595447257465931
08/08/14,RAI,0.49502326757998
08/08/14,RAM,0.76115850972664
08/08/14,TAM,0.614157727087053
08/08/19,ATL,0.547525986473157
08/08/19,BUF,0.800839849890233
08/08/19,CAR,0.512585162182411
08/08/19,CHI,0.684765307200848
08/08/19,CLE,0.865399566668149
08/08/19,CLT,0.784168087489322
08/08/19,CRD,0.851246750191349
08/08/19,DEN,0.457339985228261
08/08/19,DET,0.240280017317941
08/08/19,GNB,0.706341888329415
08/08/19,HTX,0.92584683613974
08/08/19,JAX,0.151829919093003
08/08/19,MIA,0.855458954002472
08/08/19,NWE,1.15915382505438
08/08/19,NYG,1.26714359956977
08/08/19,NYJ,1.30663303899082
08/08/19,OTI,1.15638014828784
08/08/19,PHI,0.58464412151515
08/08/19,RAV,0.631965212332294
08/08/19,SDG,0.420703805140302
08/08/19,SEA,0.220697884212096
08/08/19,WAS,0.866509396846194
08/09/12,ATL,0.869781781033434
08/09/12,BUF,0.366527911141451
08/09/12,CHI,0.38667147958228
08/09/12,DEN,0.52949880325139
08/09/12,GNB,0.495351964446516
08/09/12,NOR,0.503167051693513
08/09/12,NWE,0.500129315567366
08/09/12,PHI,0.87050190268079
08/09/12,PIT,0.475051425943446
08/09/12,RAV,1.05877419655151
08/09/12,SDG,0.844349301876695
08/09/12,WAS,0.680614028921912
08/09/13,CAR,0.620464135425697
08/09/13,CHI,0.57407743600756
08/09/13,CRD,0.545592566168213
08/09/13,DAL,0.602477499426675
08/09/13,DET,0.483470405340816
08/09/13,GNB,0.400700642612609
08/09/13,HTX,1.28584864096602
08/09/13,JAX,0.506256573152228
08/09/13,KAN,0.539829124447756
08/09/13,MIA,0.503916777981897
08/09/13,MIN,0.810627204468413
08/09/13,NOR,0.670047343414322
08/09/13,NWE,0.781038018807862
